X,CH1,Start,Increment,
Sequence,Volt,-3.000000e+00,5.000000e-03
683,1.60e-03,
684,-1.60e-03,
685,8.00e-04,
686,-2.40e-03,
687,2.40e-03,
688,1.60e-03,
689,-4.80e-03,
690,-1.60e-03,
691,2.40e-03,
692,1.60e-03,
693,-1.60e-03,
694,-2.40e-03,
695,1.60e-03,
696,-4.80e-03,
697,1.60e-03,
698,1.60e-03,
699,-1.60e-03,
700,-3.20e-03,
701,1.60e-03,
702,1.60e-03,
703,-8.80e-03,
704,-2.40e-03,
705,-1.28e-02,
706,-1.12e-02,
707,-3.20e-03,
708,-3.20e-03,
709,-8.00e-03,
710,-8.80e-03,
711,-2.40e-03,
712,-2.40e-03,
713,-5.60e-03,
714,-8.80e-03,
715,-1.60e-03,
716,-2.40e-03,
717,-7.20e-03,
718,-4.00e-03,
719,-8.00e-04,
720,-3.20e-03,
721,8.00e-04,
722,1.60e-03,
723,-3.20e-03,
724,0.00e+00,
725,2.40e-03,
726,1.60e-03,
727,-1.60e-03,
728,2.40e-03,
729,-8.00e-04,
730,1.60e-03,
731,-4.80e-03,
732,1.60e-03,
733,-1.60e-03,
734,1.60e-03,
735,-1.60e-03,
736,2.40e-03,
737,-3.20e-03,
738,1.60e-03,
739,-1.60e-03,
740,2.40e-03,
741,-3.20e-03,
742,1.60e-03,
743,-1.60e-03,
744,1.60e-03,
745,-3.20e-03,
746,-4.00e-03,
747,2.40e-03,
748,1.60e-03,
749,-1.60e-03,
750,-6.40e-03,
751,4.80e-03,
752,1.60e-03,
753,-5.60e-03,
754,-2.40e-03,
755,1.60e-03,
756,-3.20e-03,
757,1.60e-03,
758,-3.20e-03,
759,1.60e-03,
760,-5.60e-03,
761,1.60e-03,
762,8.00e-04,
763,-2.40e-03,
764,-3.20e-03,
765,1.60e-03,
766,2.40e-03,
767,-4.00e-03,
768,1.60e-03,
769,-1.60e-03,
770,-2.40e-03,
771,1.60e-03,
772,-1.60e-03,
773,1.60e-03,
774,1.60e-03,
775,-1.02e-01,
776,-1.02e-01,
777,-1.12e-02,
778,-1.02e-01,
779,-9.92e-02,
780,-1.02e-01,
781,-9.76e-02,
782,-1.02e-01,
783,7.60e-02,
784,7.12e-02,
785,6.24e-02,
786,6.64e-02,
787,5.52e-02,
788,6.32e-02,
789,5.68e-02,
790,6.08e-02,
791,5.28e-02,
792,5.52e-02,
793,4.80e-02,
794,5.12e-02,
795,4.56e-02,
796,4.72e-02,
797,3.84e-02,
798,4.48e-02,
799,3.84e-02,
800,4.08e-02,
801,3.60e-02,
802,3.84e-02,
803,3.12e-02,
804,3.76e-02,
805,3.12e-02,
806,3.28e-02,
807,2.56e-02,
808,3.04e-02,
809,2.56e-02,
810,2.80e-02,
811,2.24e-02,
812,2.72e-02,
813,2.08e-02,
814,1.68e-02,
815,2.48e-02,
816,2.40e-02,
817,1.60e-02,
818,2.08e-02,
819,1.60e-02,
820,2.16e-02,
821,1.68e-02,
822,1.92e-02,
823,1.44e-02,
824,1.36e-02,
825,1.84e-02,
826,1.60e-02,
827,8.00e-03,
828,1.52e-02,
829,9.60e-03,
830,1.36e-02,
831,8.80e-03,
832,1.36e-02,
833,8.80e-03,
834,1.20e-02,
835,8.80e-03,
836,1.20e-02,
837,6.40e-03,
838,1.12e-02,
839,8.00e-03,
840,1.12e-02,
841,6.40e-03,
842,9.60e-03,
843,4.80e-03,
844,3.20e-03,
845,1.04e-02,
846,8.00e-03,
847,4.00e-03,
848,7.20e-03,
849,4.80e-03,
850,7.20e-03,
851,4.00e-03,
852,6.40e-03,
853,8.00e-04,
854,8.00e-04,
855,6.40e-03,
856,5.60e-03,
857,-2.40e-03,
858,5.60e-03,
859,1.60e-03,
860,4.80e-03,
861,2.40e-03,
862,4.80e-03,
863,1.60e-03,
864,7.20e-03,
865,8.00e-04,
866,4.80e-03,
867,0.00e+00,
868,4.80e-03,
869,8.00e-04,
870,4.80e-03,
871,0.00e+00,
872,4.00e-03,
873,-8.00e-04,
874,4.00e-03,
875,0.00e+00,
876,3.20e-03,
877,-2.40e-03,
878,4.00e-03,
879,-8.00e-04,
880,-8.00e-04,
881,3.20e-03,
882,2.40e-03,
883,-2.40e-03,
884,4.80e-03,
885,0.00e+00,
886,5.60e-03,
887,-3.20e-03,
888,2.40e-03,
889,0.00e+00,
890,-1.60e-03,
891,3.20e-03,
892,2.40e-03,
893,-1.60e-03,
894,4.00e-03,
895,-1.60e-03,
896,1.60e-03,
897,-3.20e-03,
898,2.40e-03,
899,-8.00e-04,
900,2.40e-03,
901,-4.00e-03,
902,1.60e-03,
903,-5.60e-03,
904,1.60e-03,
905,-3.20e-03,
906,-7.20e-03,
907,3.20e-03,
908,1.60e-03,
909,-1.60e-03,
910,-4.80e-03,
911,3.20e-03,
912,1.60e-03,
913,-2.40e-03,
914,-1.60e-03,
915,6.40e-03,
916,8.00e-04,
917,7.20e-03,
918,7.20e-03,
919,4.80e-03,
920,7.20e-03,
921,1.60e-03,
922,7.20e-03,
923,3.20e-03,
924,2.40e-03,
925,7.20e-03,
926,2.40e-03,
927,8.00e-03,
928,6.40e-03,
929,4.00e-03,
930,6.40e-03,
931,1.60e-03,
932,6.40e-03,
933,8.00e-04,
934,7.20e-03,
935,0.00e+00,
936,6.40e-03,
937,-8.00e-04,
938,5.60e-03,
939,2.40e-03,
940,-2.40e-03,
941,4.80e-03,
942,4.80e-03,
943,-8.00e-04,
944,-8.00e-04,
945,4.80e-03,
946,5.60e-03,
947,-2.40e-03,
948,4.00e-03,
949,8.00e-04,
950,4.00e-03,
951,-8.00e-04,
952,4.00e-03,
953,-8.00e-04,
954,-8.00e-04,
955,4.00e-03,
956,-4.00e-03,
957,4.80e-03,
958,4.00e-03,
959,0.00e+00,
960,2.40e-03,
961,-2.40e-03,
962,2.40e-03,
963,-1.60e-03,
964,3.20e-03,
965,-8.00e-04,
966,4.00e-03,
967,-4.80e-03,
968,2.40e-03,
969,-3.20e-03,
970,-1.60e-03,
971,2.40e-03,
972,2.40e-03,
973,-1.60e-03,
974,-4.80e-03,
975,5.60e-03,
976,4.80e-03,
977,-9.60e-03,
978,-1.60e-03,
979,-6.40e-03,
980,-1.36e-02,
981,-2.40e-03,
982,-2.40e-03,
983,-9.60e-03,
984,-9.60e-03,
985,-2.40e-03,
986,-2.40e-03,
987,-9.60e-03,
988,-1.60e-03,
989,-4.80e-03,
990,-5.60e-03,
991,-8.00e-04,
992,-8.00e-04,
993,-4.80e-03,
994,-4.80e-03,
995,-8.00e-04,
996,-1.60e-03,
997,-5.60e-03,
998,0.00e+00,
999,-4.00e-03,
1000,-5.60e-03,
1001,-8.00e-04,
1002,0.00e+00,
1003,-4.00e-03,
1004,-6.40e-03,
1005,0.00e+00,
1006,0.00e+00,
1007,-9.60e-03,
1008,0.00e+00,
1009,-5.60e-03,
1010,-6.40e-03,
1011,8.00e-04,
1012,0.00e+00,
1013,-3.20e-03,
1014,-4.80e-03,
1015,8.00e-04,
1016,0.00e+00,
1017,-6.40e-03,
1018,8.00e-04,
1019,-4.80e-03,
1020,-3.20e-03,
1021,8.00e-04,
1022,8.00e-04,
1023,-3.20e-03,
1024,-2.40e-03,
1025,8.00e-04,
1026,8.00e-04,
1027,-4.00e-03,
1028,8.00e-04,
1029,-3.20e-03,
1030,-5.60e-03,
1031,8.00e-04,
1032,8.00e-04,
1033,-4.00e-03,
1034,-5.60e-03,
